Date,Open,High,Low,Close,Adj Close,Volume
2008-01-30,13.74349308013916,14.024774551391602,13.601350784301758,13.720470428466797,13.720470428466797,317266416
2008-01-31,13.488739013671875,14.339339256286621,13.370620727539062,14.121622085571289,14.121622085571289,594257148
2008-02-01,13.22998046875,13.430179595947266,12.762763023376465,12.910409927368164,12.910409927368164,703315980
2008-02-04,12.73948860168457,12.832331657409668,12.326075553894043,12.398147583007812,12.398147583007812,525757716
2008-02-05,12.247998237609863,12.737737655639648,12.225225448608398,12.682682991027832,12.682682991027832,447683868
2008-02-06,12.791291236877441,12.792041778564453,12.460710525512695,12.555304527282715,12.555304527282715,305150544
2008-02-07,12.433934211730957,12.8676176071167,12.381381034851074,12.636385917663574,12.636385917663574,316838844
2008-02-08,12.747998237609863,12.956206321716309,12.730230331420898,12.930179595947266,12.930179595947266,272882844
2008-02-11,13.026025772094727,13.105855941772461,12.847847938537598,13.042041778564453,13.042041778564453,232806960
2008-02-12,13.097847938537598,13.278278350830078,12.83858871459961,12.965214729309082,12.965214729309082,266225508
2008-02-13,13.075575828552246,13.388137817382812,12.980230331420898,13.378878593444824,13.378878593444824,264723012
2008-02-14,13.472222328186035,13.53954029083252,13.288288116455078,13.31956958770752,13.31956958770752,258808932
2008-02-15,13.22097110748291,13.329830169677734,13.121371269226074,13.254254341125488,13.254254341125488,209394396
2008-02-19,13.386886596679688,13.38988971710205,12.675174713134766,12.736486434936523,12.736486434936523,253761984
2008-02-20,12.600350379943848,12.78803825378418,12.482982635498047,12.737737655639648,12.737737655639648,266221512
2008-02-21,12.834083557128906,12.843092918395996,12.5,12.584083557128906,12.584083557128906,226884888
2008-02-22,12.564064025878906,12.737737655639648,12.451201438903809,12.707708358764648,12.707708358764648,220415364
2008-02-25,12.66141128540039,12.675174713134766,12.155655860900879,12.173172950744629,12.173172950744629,334577088
2008-02-26,11.541542053222656,11.673422813415527,11.182432174682617,11.616366386413574,11.616366386413574,930560508
2008-02-27,11.514764785766602,11.899148941040039,11.502503395080566,11.833333015441895,11.833333015441895,404471124
2008-02-28,11.774273872375488,11.989238739013672,11.695695877075195,11.896647453308105,11.896647453308105,263212524
2008-02-29,11.80855941772461,12.005505561828613,11.627878189086914,11.791291236877441,11.791291236877441,376638984
2008-03-03,11.79955005645752,11.829830169677734,11.26401424407959,11.43693733215332,11.43693733215332,301877820
2008-03-04,11.285035133361816,11.345344543457031,10.905405044555664,11.126126289367676,11.126126289367676,544323132
2008-03-05,11.1423921585083,11.365615844726562,11.11111068725586,11.203703880310059,11.203703880310059,297166536
2008-03-06,11.203453063964844,11.343844413757324,10.790289878845215,10.828328132629395,10.828328132629395,298505196
2008-03-07,10.732732772827148,11.011011123657227,10.666666984558105,10.844594955444336,10.844594955444336,322549128
2008-03-10,10.731480598449707,10.785785675048828,10.336336135864258,10.350851058959961,10.350851058959961,319184496
2008-03-11,10.642142295837402,11.014764785766602,10.626876831054688,11.007006645202637,11.007006645202637,352722924
2008-03-12,11.011260986328125,11.208208084106445,10.962713241577148,11.01551628112793,11.01551628112793,265809924
2008-03-13,10.827577590942383,11.185686111450195,10.730230331420898,11.086336135864258,11.086336135864258,308754936
2008-03-14,11.085585594177246,11.244745254516602,10.776275634765625,10.958958625793457,10.958958625793457,262713024
2008-03-17,10.71045970916748,10.853604316711426,10.31306266784668,10.507257461547852,10.507257461547852,315212472
2008-03-18,10.735235214233398,11.032032012939453,10.64889907836914,10.989990234375,10.989990234375,289198512
2008-03-19,11.038788795471191,11.198698997497559,10.802553176879883,10.810811042785645,10.810811042785645,246912840
2008-03-20,10.693694114685059,10.903403282165527,10.447948455810547,10.849599838256836,10.849599838256836,396139464
2008-03-24,10.971721649169922,11.656155586242676,10.953953742980957,11.52552604675293,11.52552604675293,270269460
2008-03-25,11.447948455810547,11.448198318481445,11.161161422729492,11.280780792236328,11.280780792236328,233030736
2008-03-26,11.326075553894043,11.583333015441895,11.24349308013916,11.466216087341309,11.466216087341309,208818972
2008-03-27,11.161161422729492,11.226475715637207,11.023273468017578,11.113113403320312,11.113113403320312,233054712
2008-03-28,11.197697639465332,11.350601196289062,10.868618965148926,10.962963104248047,10.962963104248047,174872952
2008-03-31,10.901902198791504,11.078328132629395,10.811060905456543,11.022772789001465,11.022772789001465,177678144
2008-04-01,11.204705238342285,11.674174308776855,11.18293285369873,11.654403686523438,11.654403686523438,243480276
2008-04-02,11.759259223937988,11.905405044555664,11.521270751953125,11.654153823852539,11.654153823852539,239720040
2008-04-03,11.554804801940918,11.593844413757324,11.21446418762207,11.389389038085938,11.389389038085938,270864864
2008-04-04,11.436687469482422,11.957708358764648,11.41641616821289,11.78903865814209,11.78903865814209,235652112
2008-04-07,11.937687873840332,12.148147583007812,11.850099563598633,11.932432174682617,11.932432174682617,237502260
2008-04-08,11.837838172912598,11.865365028381348,11.561812400817871,11.70695686340332,11.70695686340332,181698120
2008-04-09,11.739990234375,11.811812400817871,11.449950218200684,11.616366386413574,11.616366386413574,241682076
2008-04-10,11.635636329650879,11.858358383178711,11.557807922363281,11.738739013671875,11.738739013671875,202693104
2008-04-11,11.613363265991211,11.693193435668945,11.386636734008789,11.447697639465332,11.447697639465332,166621212
2008-04-14,11.44044017791748,11.447697639465332,11.2650146484375,11.302803039550781,11.302803039550781,153550296
2008-04-15,11.464715003967285,11.504505157470703,11.104104042053223,11.182182312011719,11.182182312011719,182920896
2008-04-16,11.121121406555176,11.468467712402344,11.036035537719727,11.387137413024902,11.387137413024902,304922772
2008-04-17,11.402152061462402,11.495745658874512,11.174174308776855,11.249750137329102,11.249750137329102,533585880
2008-04-18,13.393644332885742,13.706206321716309,13.1323823928833,13.498748779296875,13.498748779296875,728694576
2008-04-21,13.498248100280762,13.578328132629395,13.27052116394043,13.458208084106445,13.458208084106445,297290412
2008-04-22,13.452703475952148,14.034785270690918,13.452451705932617,13.88888931274414,13.88888931274414,317222460
2008-04-23,13.962462425231934,13.996747016906738,13.537286758422852,13.675926208496094,13.675926208496094,196663140
2008-04-24,13.796046257019043,13.876126289367676,13.51401424407959,13.589590072631836,13.589590072631836,165238596
2008-04-25,13.739238739013672,13.838838577270508,13.581831932067871,13.61511516571045,13.61511516571045,166409424
2008-04-28,13.660660743713379,13.934184074401855,13.48848819732666,13.816817283630371,13.816817283630371,160183656
2008-04-29,13.78453540802002,14.099099159240723,13.76401424407959,13.975726127624512,13.975726127624512,173666160
2008-04-30,14.069318771362305,14.636136054992676,13.975726127624512,14.371622085571289,14.371622085571289,315803880
2008-05-01,14.472222328186035,14.888137817382812,14.438689231872559,14.841841697692871,14.841841697692871,263847888
2008-05-02,14.977227210998535,15.076326370239258,14.496996879577637,14.546796798706055,14.546796798706055,279672048
2008-05-05,14.986486434936523,14.989990234375,14.69294261932373,14.8873872756958,14.8873872756958,250988760
2008-05-06,14.789790153503418,14.814814567565918,14.589590072631836,14.673673629760742,14.673673629760742,184986828
2008-05-07,14.77152156829834,15.002251625061035,14.425174713134766,14.48948860168457,14.48948860168457,264255480
2008-05-08,14.669670104980469,14.747246742248535,14.487236976623535,14.589839935302734,14.589839935302734,204711084
2008-05-09,14.48948860168457,14.639639854431152,14.296796798706055,14.344344139099121,14.344344139099121,179216604
2008-05-12,14.383132934570312,14.683432579040527,14.236987113952637,14.638137817382812,14.638137817382812,194361444
2008-05-13,14.670419692993164,14.713462829589844,14.478227615356445,14.589590072631836,14.589590072631836,206333460
2008-05-14,14.676926612854004,14.79454517364502,14.395646095275879,14.421921730041504,14.421921730041504,174856968
2008-05-15,14.48948860168457,14.588337898254395,14.404655456542969,14.53954029083252,14.53954029083252,173534292
2008-05-16,14.550299644470215,14.631631851196289,14.472472190856934,14.516265869140625,14.516265869140625,170793036
2008-05-19,14.478227615356445,14.736737251281738,14.352352142333984,14.452451705932617,14.452451705932617,223955820
2008-05-20,14.38012981414795,14.576577186584473,14.33708667755127,14.47947883605957,14.47947883605957,132411456
2008-05-21,14.477477073669434,14.549799919128418,13.71096134185791,13.763513565063477,13.763513565063477,258465276
2008-05-22,13.812562942504883,13.869118690490723,13.519769668579102,13.750249862670898,13.750249862670898,202848948
2008-05-23,13.687687873840332,13.838838577270508,13.458708763122559,13.629129409790039,13.629129409790039,177082740
2008-05-27,13.637638092041016,14.079078674316406,13.60986042022705,14.036537170410156,14.036537170410156,154465380
2008-05-28,14.212713241577148,14.301551818847656,14.041542053222656,14.220219612121582,14.220219612121582,161853984
2008-05-29,14.384134292602539,14.661662101745605,14.344344139099121,14.589590072631836,14.589590072631836,193606200
2008-05-30,14.601350784301758,14.762763023376465,14.547046661376953,14.659660339355469,14.659660339355469,128878992
2008-06-02,14.57707691192627,14.611862182617188,14.296046257019043,14.389389038085938,14.389389038085938,146821032
2008-06-03,14.426926612854004,14.527027130126953,14.029278755187988,14.196697235107422,14.196697235107422,172039788
2008-06-04,14.1473970413208,14.46446418762207,14.127878189086914,14.319820404052734,14.319820404052734,134393472
2008-06-05,14.44144058227539,14.715716361999512,14.419670104980469,14.672171592712402,14.672171592712402,156511332
2008-06-06,14.508257865905762,14.532532691955566,14.189188957214355,14.189188957214355,14.189188957214355,189190620
2008-06-09,14.215716361999512,14.264264106750488,13.648649215698242,13.960710525512695,13.960710525512695,211320468
2008-06-10,13.752753257751465,13.98448371887207,13.683182716369629,13.868118286132812,13.868118286132812,146149704
2008-06-11,13.919919967651367,13.947446823120117,13.62512493133545,13.643644332885742,13.643644332885742,152363484
2008-06-12,13.732732772827148,13.963964462280273,13.685686111450195,13.8375883102417,13.8375883102417,219444336
2008-06-13,14.051301002502441,14.406907081604004,14.047548294067383,14.302051544189453,14.302051544189453,247128624
2008-06-16,14.176676750183105,14.491991996765137,14.176676750183105,14.334585189819336,14.334585189819336,141570288
2008-06-17,14.423172950744629,14.466216087341309,14.223724365234375,14.250750541687012,14.250750541687012,138377484
2008-06-18,14.126876831054688,14.238988876342773,13.992993354797363,14.07357406616211,14.07357406616211,135112752
2008-06-19,13.897647857666016,14.108609199523926,13.78403377532959,14.01901912689209,14.01901912689209,227096676
2008-06-20,13.938438415527344,13.938438415527344,13.626376152038574,13.674424171447754,13.674424171447754,239084676
2008-06-23,13.647647857666016,13.8425931930542,13.564064025878906,13.64389419555664,13.64389419555664,145290564
2008-06-24,13.642142295837402,13.793543815612793,13.390891075134277,13.571070671081543,13.571070671081543,186717096
2008-06-25,13.637887954711914,13.958958625793457,13.605355262756348,13.788788795471191,13.788788795471191,164723112
2008-06-26,13.61611557006836,13.636886596679688,13.219719886779785,13.233734130859375,13.233734130859375,226153620
2008-06-27,13.205204963684082,13.263262748718262,12.89013957977295,13.214964866638184,13.214964866638184,217682100
2008-06-30,13.325075149536133,13.463462829589844,13.089590072631836,13.173673629760742,13.173673629760742,150461388
2008-07-01,13.002503395080566,13.43143081665039,12.93793773651123,13.381631851196289,13.381631851196289,198197604
2008-07-02,13.426176071166992,13.523022651672363,13.164665222167969,13.189188957214355,13.189188957214355,168751080
2008-07-03,13.285284996032715,13.494243621826172,13.200700759887695,13.438438415527344,13.438438415527344,95923980
2008-07-07,13.571070671081543,13.738739013671875,13.403403282165527,13.611360549926758,13.611360549926758,170037792
2008-07-08,13.663413047790527,13.893644332885742,13.513513565063477,13.877126693725586,13.877126693725586,197098704
2008-07-09,13.782782554626465,13.905905723571777,13.531782150268555,13.552302360534668,13.552302360534668,165993840
2008-07-10,13.638639450073242,13.751251220703125,13.281281471252441,13.527777671813965,13.527777671813965,173094732
2008-07-11,13.425926208496094,13.501001358032227,12.998748779296875,13.358358383178711,13.358358383178711,199056744
2008-07-14,13.48848819732666,13.5150146484375,12.899148941040039,13.053553581237793,13.053553581237793,176815008
2008-07-15,12.919919967651367,13.200700759887695,12.540040016174316,12.915164947509766,12.915164947509766,242597160
2008-07-16,12.863863945007324,13.425926208496094,12.777777671813965,13.403403282165527,13.403403282165527,189498312
2008-07-17,13.367366790771484,13.439689636230469,13.125625610351562,13.349349021911621,13.349349021911621,351144504
2008-07-18,12.471220970153809,12.486987113952637,11.966716766357422,12.045044898986816,12.045044898986816,451244304
2008-07-21,12.03403377532959,12.114363670349121,11.654153823852539,11.731732368469238,11.731732368469238,235823940
2008-07-22,11.679679870605469,12.018267631530762,11.651652336120605,11.939689636230469,11.939689636230469,187472340
2008-07-23,12.052302360534668,12.443193435668945,11.96446418762207,12.242742538452148,12.242742538452148,195568236
2008-07-24,12.429929733276367,12.434184074401855,11.9024019241333,11.9024019241333,11.9024019241333,141494364
2008-07-25,12.174424171447754,12.340591430664062,12.04955005645752,12.311812400817871,12.311812400817871,127212660
2008-07-28,12.31456470489502,12.31456470489502,11.89013957977295,11.939940452575684,11.939940452575684,126273600
2008-07-29,11.994494438171387,12.193694114685059,11.96196174621582,12.089839935302734,12.089839935302734,111999888
2008-07-30,12.149649620056152,12.162663459777832,11.83208179473877,12.079580307006836,12.079580307006836,139488372
2008-07-31,11.875876426696777,12.034283638000488,11.797798156738281,11.855606079101562,11.855606079101562,114489396
2008-08-01,11.824575424194336,11.842342376708984,11.574073791503906,11.708208084106445,11.708208084106445,120195684
2008-08-04,11.714715003967285,11.83708667755127,11.559059143066406,11.586586952209473,11.586586952209473,99380520
2008-08-05,11.701451301574707,12.01401424407959,11.669919967651367,12.008257865905762,12.008257865905762,143236620
2008-08-06,11.971220970153809,12.25650691986084,11.824575424194336,12.170671463012695,12.170671463012695,134896968
2008-08-07,12.06206226348877,12.112112045288086,11.922171592712402,11.989990234375,11.989990234375,110841048
2008-08-08,12.015766143798828,12.406155586242676,11.904153823852539,12.387638092041016,12.387638092041016,149422428
2008-08-11,12.324073791503906,12.734734535217285,12.306806564331055,12.533534049987793,12.533534049987793,169402428
2008-08-12,12.562562942504883,12.665916442871094,12.462462425231934,12.577828407287598,12.577828407287598,110117772
2008-08-13,12.552553176879883,12.60110092163086,12.359358787536621,12.513262748718262,12.513262748718262,144874980
2008-08-14,12.454955101013184,12.702953338623047,12.419670104980469,12.649900436401367,12.649900436401367,116627256
2008-08-15,12.687437057495117,12.779278755187988,12.650150299072266,12.76651668548584,12.76651668548584,141686172
2008-08-18,12.758758544921875,12.762763023376465,12.400150299072266,12.469969749450684,12.469969749450684,133222644
2008-08-19,12.273022651672363,12.46946907043457,12.17792797088623,12.274774551391602,12.274774551391602,121738140
2008-08-20,12.380379676818848,12.429679870605469,12.076326370239258,12.137137413024902,12.137137413024902,159124716
2008-08-21,12.085084915161133,12.259759902954102,11.993743896484375,12.175424575805664,12.175424575805664,140423436
2008-08-22,12.299799919128418,12.384384155273438,12.249249458312988,12.277027130126953,12.277027130126953,91796112
2008-08-25,12.164915084838867,12.437437057495117,12.04955005645752,12.087336540222168,12.087336540222168,80491428
2008-08-26,12.098599433898926,12.098599433898926,11.776527404785156,11.865865707397461,11.865865707397461,132195672
2008-08-27,11.85510540008545,11.882633209228516,11.632633209228516,11.726225852966309,11.726225852966309,175308516
2008-08-28,11.824073791503906,11.923172950744629,11.77001953125,11.856355667114258,11.856355667114258,121066812
2008-08-29,11.755505561828613,11.787036895751953,11.569820404052734,11.593844413757324,11.593844413757324,153774072
2008-09-02,11.931180953979492,12.066567420959473,11.547046661376953,11.642892837524414,11.642892837524414,244215540
2008-09-03,11.72998046875,11.869118690490723,11.501001358032227,11.621871948242188,11.621871948242188,172411416
2008-09-04,11.51151180267334,11.5925931930542,11.246246337890625,11.267767906188965,11.267767906188965,193746060
2008-09-05,11.148398399353027,11.322822570800781,11.013012886047363,11.117366790771484,11.117366790771484,181190628
2008-09-08,11.311812400817871,11.334835052490234,10.449198722839355,10.509259223937988,10.509259223937988,360355284
2008-09-09,10.589839935302734,10.820320129394531,10.385384559631348,10.476977348327637,10.476977348327637,288894816
2008-09-10,10.622371673583984,10.622623443603516,10.252251625061035,10.364363670349121,10.364363670349121,248822928
2008-09-11,10.218969345092773,10.888137817382812,10.169670104980469,10.854604721069336,10.854604721069336,258597144
2008-09-12,10.766016006469727,11.060811042785645,10.735735893249512,10.952451705932617,10.952451705932617,240878880
2008-09-15,10.610610961914062,11.060310363769531,10.603352546691895,10.857357025146484,10.857357025146484,262433304
2008-09-16,10.659660339355469,11.243243217468262,10.647897720336914,11.084334373474121,11.084334373474121,279348372
2008-09-17,10.972972869873047,10.98948860168457,10.346345901489258,10.372623443603516,10.372623443603516,364710924
2008-09-18,10.576577186584473,10.990489959716797,10.272772789001465,10.987988471984863,10.987988471984863,343232424
2008-09-19,11.536537170410156,11.563312530517578,11.093092918395996,11.239990234375,11.239990234375,399839760
2008-09-22,11.364615440368652,11.364615440368652,10.735735893249512,10.764264106750488,10.764264106750488,176115708
2008-09-23,10.84209156036377,11.030780792236328,10.653654098510742,10.742491722106934,10.742491722106934,207959832
2008-09-24,10.769268989562988,11.136136054992676,10.763513565063477,10.888639450073242,10.888639450073242,169510320
2008-09-25,10.981982231140137,11.261260986328125,10.910409927368164,11.001001358032227,11.001001358032227,200611188
2008-09-26,10.710710525512695,10.939940452575684,10.536286354064941,10.786787033081055,10.786787033081055,211488300
2008-09-29,10.498248100280762,10.598347663879395,9.527276992797852,9.53453540802002,9.53453540802002,430085484
2008-09-30,9.909408569335938,10.637638092041016,9.817817687988281,10.023022651672363,10.023022651672363,123328548
2008-10-01,10.28903865814209,10.434934616088867,10.0875883102417,10.303302764892578,10.303302764892578,249142608
2008-10-02,10.2550048828125,10.259759902954102,9.659660339355469,9.772022247314453,9.772022247314453,239156604
2008-10-03,9.943694114685059,10.322822570800781,9.586336135864258,9.682432174682617,9.682432174682617,319396284
2008-10-06,9.358859062194824,9.409158706665039,8.93793773651123,9.28954029083252,9.28954029083252,448375176
2008-10-07,9.3425931930542,9.38388442993164,8.642892837524414,8.65890884399414,8.65890884399414,441733824
2008-10-08,8.262262344360352,8.983734130859375,8.160910606384277,8.461211204528809,8.461211204528809,472582944
2008-10-09,8.621622085571289,8.722972869873047,8.049799919128418,8.232732772827148,8.232732772827148,322677000
2008-10-10,7.836836814880371,8.555806159973145,7.765264987945557,8.308307647705078,8.308307647705078,423488088
2008-10-13,8.903654098510742,9.558307647705078,8.6524019241333,9.535035133361816,9.535035133361816,355863780
2008-10-14,9.848097801208496,9.872371673583984,8.933934211730957,9.076827049255371,9.076827049255371,311080608
2008-10-15,8.87512493133545,8.983983993530273,8.479228973388672,8.487737655639648,8.487737655639648,268587144
2008-10-16,8.327326774597168,8.92142105102539,7.743743896484375,8.834334373474121,8.834334373474121,648938412
2008-10-17,9.48348331451416,9.659660339355469,9.097847938537598,9.322822570800781,9.322822570800781,569398032
2008-10-20,9.503252983093262,9.53403377532959,8.998748779296875,9.492491722106934,9.492491722106934,269865864
2008-10-21,9.319068908691406,9.604104042053223,9.059059143066406,9.077828407287598,9.077828407287598,231048720
2008-10-22,8.933684349060059,9.25150203704834,8.608609199523926,8.900650978088379,8.900650978088379,262137600
2008-10-23,8.850099563598633,8.958958625793457,8.458208084106445,8.816817283630371,8.816817283630371,258896844
2008-10-24,8.169919967651367,8.77052116394043,8.126626968383789,8.490740776062012,8.490740776062012,294065640
2008-10-27,8.378628730773926,8.58358383178711,8.148147583007812,8.245494842529297,8.245494842529297,247779972
2008-10-28,8.484734535217285,9.241991996765137,8.22097110748291,9.227977752685547,9.227977752685547,323891784
2008-10-29,9.15390396118164,9.284283638000488,8.81806755065918,8.958958625793457,8.958958625793457,389873736
2008-10-30,9.220721244812012,9.309309005737305,8.968217849731445,9.001251220703125,9.001251220703125,319236444
2008-10-31,8.91291332244873,9.308307647705078,8.865615844726562,8.992993354797363,8.992993354797363,296635068
2008-11-03,8.948448181152344,9.083833694458008,8.544294357299805,8.670921325683594,8.670921325683594,237941820
2008-11-04,8.844844818115234,9.318318367004395,8.646145820617676,9.182682991027832,9.182682991027832,293702004
2008-11-05,9.062812805175781,9.231230735778809,8.541291236877441,8.56456470489502,8.56456470489502,277582140
2008-11-06,8.507758140563965,8.619118690490723,8.153403282165527,8.288788795471191,8.288788795471191,342649008
2008-11-07,8.336336135864258,8.537286758422852,8.141390800476074,8.286787033081055,8.286787033081055,187064748
2008-11-10,8.208208084106445,8.244243621826172,7.7444939613342285,7.977477073669434,7.977477073669434,322880796
2008-11-11,7.724975109100342,7.915414810180664,7.52052116394043,7.7942938804626465,7.7942938804626465,405458136
2008-11-12,7.55880880355835,7.820069789886475,7.20120096206665,7.282281875610352,7.282281875610352,401641956
2008-11-13,7.301551818847656,7.8328328132629395,7.007007122039795,7.809810161590576,7.809810161590576,528858612
2008-11-14,7.588839054107666,8.132883071899414,7.5715718269348145,7.758257865905762,7.758257865905762,380303316
2008-11-17,7.582582950592041,7.7617621421813965,7.45620584487915,7.5105109214782715,7.5105109214782715,301450248
2008-11-18,7.546796798706055,7.600851058959961,7.140891075134277,7.442943096160889,7.442943096160889,333510156
2008-11-19,7.392141819000244,7.512261867523193,6.971470832824707,7.01151180267334,7.01151180267334,313070616
2008-11-20,6.879128932952881,7.080581188201904,6.482481956481934,6.495494842529297,6.495494842529297,390784824
2008-11-21,6.569318771362305,6.740991115570068,6.188689231872559,6.567317008972168,6.567317008972168,409370220
2008-11-24,6.7382378578186035,6.7555060386657715,6.231481075286865,6.442441940307617,6.442441940307617,401785812
2008-11-25,6.723723888397217,7.1736741065979,6.689690113067627,7.058308124542236,7.058308124542236,430417152
2008-11-26,7.014013767242432,7.393894195556641,6.911911964416504,7.3095598220825195,7.3095598220825195,254009736
2008-11-28,7.2717719078063965,7.4186692237854,7.214213848114014,7.3313307762146,7.3313307762146,102517380
2008-12-01,7.174173831939697,7.191691875457764,6.656156063079834,6.656405925750732,6.656405925750732,228219552
2008-12-02,6.75,6.951450824737549,6.571071147918701,6.884634971618652,6.884634971618652,233354412
2008-12-03,6.753003120422363,7.041040897369385,6.640140056610107,6.992743015289307,6.992743015289307,235955808
2008-12-04,6.920169830322266,7.094344139099121,6.72597599029541,6.865365028381348,6.865365028381348,195268536
2008-12-05,6.782281875610352,7.113112926483154,6.607107162475586,7.106856822967529,7.106856822967529,260587152
2008-12-08,7.257007122039795,7.743743896484375,7.057056903839111,7.560309886932373,7.560309886932373,325446228
2008-12-09,7.449699878692627,7.957958221435547,7.432682991027832,7.656907081604004,7.656907081604004,275320404
2008-12-10,7.738739013671875,7.880380153656006,7.620369911193848,7.7282280921936035,7.7282280921936035,209270520
2008-12-11,7.6118621826171875,7.829830169677734,7.452452182769775,7.513012886047363,7.513012886047363,246920832
2008-12-12,7.400149822235107,7.919670104980469,7.357357025146484,7.901902198791504,7.901902198791504,228655116
2008-12-15,7.858108043670654,7.97022008895874,7.635385036468506,7.774525165557861,7.774525165557861,269246484
2008-12-16,7.870871067047119,8.245745658874512,7.789539813995361,8.14013957977295,8.14013957977295,282101616
2008-12-17,7.973974227905273,8.061310768127441,7.818317890167236,7.888888835906982,7.888888835906982,231356412
2008-12-18,7.925425052642822,8.016766548156738,7.735485076904297,7.764764785766602,7.764764785766602,190349460
2008-12-19,7.782533168792725,7.95270299911499,7.732732772827148,7.762012004852295,7.762012004852295,224279496
2008-12-22,7.72172212600708,7.745244979858398,7.2730231285095215,7.435184955596924,7.435184955596924,156547296
2008-12-23,7.51826810836792,7.5903401374816895,7.424173831939697,7.457958221435547,7.457958221435547,150956892
2008-12-24,7.5445451736450195,7.666165828704834,7.4669671058654785,7.5813307762146,7.5813307762146,76783140
2008-12-26,7.609358787536621,7.639139175415039,7.46521520614624,7.516517162322998,7.516517162322998,78285636
2008-12-29,7.513012886047363,7.542041778564453,7.296796798706055,7.442943096160889,7.442943096160889,147927924
2008-12-30,7.527527809143066,7.6779279708862305,7.47522497177124,7.585334777832031,7.585334777832031,153586260
2008-12-31,7.612613201141357,7.782783031463623,7.5728230476379395,7.698948860168457,7.698948860168457,115356528
